"Word","Frequency"
"('35.000.', 'opfer', 'tausende')",2
"('befürchtet', 'opfer', 'tausende')",2
"('befürchtet', 'opfer', 'unzählige')",2
"('schätzungen', 'todesopfer', 'zahl')",2
"('todesopfer', 'verdoppeln', 'zahl')",2
"('erschreckend', 'todesopfer', 'verdoppeln')",2
"('bergungsarbeiten', 'opferzahlen', 'steigen')",2
"('chancen', 'opferzahlen', 'steigen')",2
"('chancen', 'opferzahlen', 'überlebende')",2
"('7,5', 'todesopfer', 'zahl')",2
"('todesopfer', 'vermutlich', 'zahl')",2
"('steigen', 'todesopfer', 'vermutlich')",2
"('erdbebenopfer', 'syrischen', 'zusammenarbeit')",2
"('erdbebenopfer', 'hilfsorganisationen', 'zusammenarbeit')",2
"('genutzt', 'opferzahlen', 'unterstützung')",2
"('genutzt', 'opferzahlen', 'steigen')",2
"('opferzahlen', 'steigen', 'stündlich')",2
"('manuel', 'monsalve', 'todesopfern')",2
"('monsalve', 'pilot', 'todesopfern')",2
"('bolivianischer', 'pilot', 'todesopfern')",2
"('flammen', 'gefallen', 'opfer')",2
"('behörden', 'beklagen', 'todesopfer')",2
"('behörden', 'polizistin', 'todesopfer')",2
"('mitarbeiterin', 'polizistin', 'todesopfer')",2
"('gebäude', 'opfer', 'zwei')",2
"('flammen', 'gebäude', 'opfer')",2
"('feuerwehr', 'flammen', 'opfer')",2
"('beinahe', 'flammen', 'opfer')",2
"('beinahe', 'gefallen', 'opfer')",2
"('gefallen', 'knistern', 'opfer')",2
"('hektar', 'landfläche', 'opfer')",2
"('anhaltende', 'landfläche', 'opfer')",2
"('anhaltende', 'opfer', 'trockenheit')",2
"('gestiegen', 'todesopfer', 'zahl')",2
"('opfern', 'sagte', 'suchen')",2
"('erdbebenopfer', 'euro', 'soforthilfe')",2
"('berichte', 'opfer', 'schäden')",2
"('opfer', 'schäden', 'zunächst')",2
"('beim', 'bergen', 'opfern')",2
"('erdbebenopfer', 'euro', 'millionen')",2
"('extrem', 'hohe', 'opferzahl')",2
"('erdbebenregion', 'hohe', 'opferzahl')",2
"('opfer', 'trümmern', 'vermutet')",2
"('todesopfer', 'türkei', 'zahl')",2
"('berlin', 'erbebenopfern', 'verwandten')",2
"('erdbebenopfern', 'hilfe', 'kommt')",2
"('erdbebenopfern', 'hilfe', 'syrien')",2
"('erdbebenopfer', 'syrien', 'vergessenexplizit')",2
"('berichtete', 'kyodo', 'todesopfer')",2
"('berichtete', 'dutzenden', 'todesopfer')",2
"('dutzenden', 'todesopfer', 'verletzten')",2
"('todesopfer', 'zahl', 'zivilschutzbehörde')",2
"('227', 'todesopfer', 'zahl')",2
"('227', 'hunderte', 'todesopfer')",2
"('bahnübergängen', 'füssen', 'hopferau')",2
"('dahin', 'füssen', 'hopferau')",2
"('dahin', 'hopferau', 'ungeklärter')",2
"('folgen', 'neun', 'todesopfer')",1
"('bestätigt', 'neun', 'todesopfer')",1
"('bestätigt', 'heftigen', 'todesopfer')",1
"('einsatzkräfte', 'genaue', 'opferzahl')",1
"('genaue', 'opferzahl', 'prüfen')",1
"('hieß', 'opferzahl', 'prüfen')",1
"('andy', 'beshear', 'todesopfern')",1
"('beshear', 'todesopfern', 'zahl')",1
"('100', 'todesopfern', 'zahl')",1
"('behandlung', 'opfern', 'ort')",1
"('behandlung', 'flutkatastrophe', 'opfern')",1
"('flutkatastrophe', 'opfern', 'unterstützen')",1
"('flutopfer', 'klimawandel', 'pakistans')",1
"('flutopfer', 'pakistans', 'ungewisser')",1
"('flutopfer', 'ungewisser', 'zukunftimmer')",1
"('flutopfer', 'steht', 'wasser')",1
"('flutopfer', 'pappe', 'wasser')",1
"('flutopfer', 'pappe', 'plastik')",1
"('flutopfer', 'gelder', 'schneller')",1
"('flutopfer', 'freimachen', 'gelder')",1
"('flutopfer', 'freimachen', 'großraum')",1
"('flutopfern', 'landkreis', 'main-spessart')",1
"('flutopfern', 'freude', 'main-spessart')",1
