"Word","Frequency"
"('böllerbatterien', 'knaller', 'vulkane')",1
"('böllerbatterien', 'erhältlich', 'vulkane')",1
"('branche', 'erhältlich', 'vulkane')",1
"('eruption', 'exakt', 'vulkan')",1
"('eruption', 'semeru', 'vulkan')",1
"('osten', 'semeru', 'vulkan')",1
"('ausgebrochen', 'vulkanologie', 'zentrum')",1
"('geologische', 'vulkanologie', 'zentrum')",1
"('gefahrenvorbeugung', 'geologische', 'vulkanologie')",1
"('1.500', 'höheder', 'vulkan')",1
"('frühen', 'höheder', 'vulkan')",1
"('frühen', 'morgenstunden', 'vulkan')",1
"('sonne', 'verdeckte', 'vulkanismus')",1
"('lava', 'verdeckte', 'vulkanismus')",1
"('lava', 'magma', 'vulkanismus')",1
"('heimgesucht', 'monsunregen', 'vulkanasche')",1
"('heimgesucht', 'vermischte', 'vulkanasche')",1
"('vermischte', 'vulkanasche', 'örtliche')",1
"('befürchtet', 'sperrzone', 'vulkan')",1
"('errichtetdas', 'sperrzone', 'vulkan')",1
"('errichtetdas', 'potenzial', 'vulkan')",1
"('erklärte', 'hoch', 'vulkanologiebehörde')",1
"('behörden', 'erklärte', 'vulkanologiebehörde')",1
"('behörden', 'inselstaats', 'vulkanologiebehörde')",1
"('ausbruchder', 'beim', 'vulkan')",1
"('ausbruchder', 'vulkan', 'zuletzt')",1
"('anfang', 'vulkan', 'zuletzt')",1
"('beliebt', 'krater-touren', 'vulkan')",1
"('130', 'beliebt', 'vulkan')",1
"('130', 'aktiven', 'vulkan')",1
"('feuerbergen', 'inselstaates', 'vulkanausbrüche')",1
"('inselstaates', 'java', 'vulkanausbrüche')",1
"('alltägliche', 'java', 'vulkanausbrüche')",1
"('erde', 'vulkanausbrüchen', 'zone')",1
"('erdbeben', 'erde', 'vulkanausbrüchen')",1
"('bevölkerung', 'erdbeben', 'vulkanausbrüchen')",1
"('bringen', 'mauna', 'vulkan')",1
"('aktive', 'vulkan', 'welt')",1
"('vergangene', 'vulkan', 'welt')",1
"('behörde', 'fünf', 'vulkanen')",1
"('fünf', 'hawaiider', 'vulkanen')",1
"('hawaiider', 'mauna', 'vulkanen')",1
"('jahren', 'ruhephase', 'vulkan')",1
"('jahren', 'mauna', 'vulkan')",1
"('aktive', 'vulkan', 'welt.zum')",1
"('vulkan', 'vulkane', 'welt.zum')",1
"('deutschland', 'vulkane', 'welt.zum')",1
"('deutschland', 'vulkane', 'vulkane')",1
"('deutschland', 'eifel', 'vulkane')",1
"('bayern', 'eifel', 'vulkane')",1
"('könnten', 'vulkanische', 'winde')",1
"('gase', 'vulkanische', 'winde')",1
"('asche', 'gase', 'vulkanische')",1
"('eigene', 'faust', 'vulkanausbruch')",1
"('faust', 'geflohen', 'vulkanausbruch')",1
"('fotos', 'geflohen', 'vulkanausbruch')",1
"('internet', 'kursiert', 'vulkanausbruch')",1
"('kommt', 'kursiert', 'vulkanausbruch')",1
"('danach', 'kommt', 'vulkanausbruch')",1
"('gelegenen', 'vulkanlandschaft', 'westlich')",1
"('gelegenen', 'phlegräische', 'vulkanlandschaft')",1
"('felder', 'phlegräische', 'vulkanlandschaft')",1
"('aktiven', 'all', 'vulkanen')",1
"('aktiven', 'liegt', 'vulkanen')",1
"('liegt', 'neapel', 'vulkanen')",1
"('freising', 'tanz', 'vulkan')",1
"('gleichnamige', 'tanz', 'vulkan')",1
"('gleichnamige', 'sonderausstellung', 'vulkan')",1
"('kürzeder', 'tanz', 'vulkan')",1
"('bedrohliche', 'beschreibt', 'vulkan')",1
"('hinein', 'tanz', 'vulkan')",1
"('beschreibt', 'situation', 'vulkan')",1
"('art', 'tanz', 'vulkan')",1
"('tanz', 'tausend', 'vulkan')",1
"('jahre', 'tausend', 'vulkan')",1
"('corona', 'tanz', 'vulkan')",1
"('ereignis', 'tanz', 'vulkan')",1
"('ereignis', 'griff', 'vulkan')",1
"('tanz', 'tanz', 'vulkan')",1
"('bohrung', 'tanz', 'vulkan')",1
"('bohrung', 'metern', 'vulkan')",1
"('lfu', 'unbekannten', 'vulkanausbruch')",1
"('steinzeit', 'unbekannten', 'vulkanausbruch')",1
"('oberfranken', 'steinzeit', 'vulkanausbruch')",1
"('entsteht', 'vorliegen.zum', 'vulkan')",1
"('entsteht', 'gebiet', 'vulkan')",1
"('gebiet', 'jungen', 'vulkan')",1
"('gebiet', 'jungen', 'vulkane')",1
"('größer', 'jungen', 'vulkane')",1
"('gedachtdas', 'größer', 'vulkane')",1
"('gebiet', 'gedachtdas', 'vulkane')",1
"('erst', 'gebiet', 'vulkane')",1
"('erst', 'jüngerer', 'vulkane')",1
"('hoffen', 'jungen', 'vulkanausbruch')",1
"('jungen', 'nachweisen', 'vulkanausbruch')",1
"('nachweisen', 'roland', 'vulkanausbruch')",1
"('eichhorn', 'verherrenden', 'vulkanausbruch')",1
"('palma', 'verherrenden', 'vulkanausbruch')",1
"('leidet', 'palma', 'vulkanausbruch')",1
"('reykjavik', 'spuckt', 'vulkan')",1
"('rauch', 'spuckt', 'vulkan')",1
"('lava', 'rauch', 'vulkan')",1
"('auswirkungen', 'gravierenden', 'vulkanausbruchsin')",1
"('auswirkungen', 'livebildern', 'vulkanausbruchsin')",1
"('isländischer', 'livebildern', 'vulkanausbruchsin')",1
"('fagradalsfjall', 'gehört', 'vulkansystem')",1
"('gehört', 'krysuvik', 'vulkansystem')",1
"('halbinsel', 'krysuvik', 'vulkansystem')",1
"('islands.schon', 'südwesten', 'vulkanausbruch')",1
"('angekündigtbereits', 'islands.schon', 'vulkanausbruch')",1
"('angekündigtbereits', 'vulkan', 'vulkanausbruch')",1
"('angekündigtbereits', 'intensive', 'vulkan')",1
"('intensive', 'seismische', 'vulkan')",1
"('damals', 'hielt', 'vulkanische')",1
"('aktivität', 'hielt', 'vulkanische')",1
"('aktivität', 'september', 'vulkanische')",1
"('erdbeben', 'inselstaat', 'vulkanausbrüchen')",1
"('2010', 'erdbeben', 'vulkanausbrüchen')",1
"('2010', 'ausbruch', 'vulkanausbrüchen')",1
"('2010', 'ausbruch', 'vulkans')",1
"('ausbruch', 'eyjafjallajokull', 'vulkans')",1
"('eyjafjallajokull', 'hunderte', 'vulkans')",1
"('2023', 'ausstellung', 'vulkane')",1
"('ausstellung', 'vulkane', 'zweck')",1
"('bittet', 'vulkane', 'zweck')",1
"('thema', 'vulkane', 'welt')",1
"('thema', 'tun', 'vulkane')",1
"('könne', 'tun', 'vulkane')",1
"('feuerspeiende', 'kunststoff-vulkane', 't-shirt')",1
"('feuerspeiende', 'kunststoff-vulkane', 'lokschuppen')",1
"('kunststoff-vulkane', 'lokschuppen', 'mitteilt')",1
"('jennifer', 'morscheiser', 'vulkane')",1
"('bewerben', 'morscheiser', 'vulkane')",1
"('bewerben', 'foto', 'vulkane')",1
"('foto', 'freut', 'vulkane')",1
"('foto', 'lokschuppen-team', 'vulkane')",1
"('einsendungen', 'lokschuppen-team', 'vulkane')",1
"('ausstellung', 'eiszeit', 'vulkan')",1
