"Word","Frequency"
"('cumbre', 'vulkanflanke')",1
"('gelegen', 'vulkan')",1
"('dünn', 'vulkan')",1
"('bewegen', 'vulkanologischen')",1
"('sánchezvulkanausbruch', 'verfügung')",1
"('erdbeben', 'sánchezvulkanausbruch')",1
"('mittwoch', 'vulkan')",1
"('heben', 'vulkan')",1
"('innere', 'vulkan')",1
"('vulkan', 'zusammen')",1
"('vulkanologische', 'zusammen')",1
"('institut', 'vulkanologische')",1
"('gehören', 'vulkanisch')",1
"('ursprung', 'vulkanisch')",1
"('schlafend', 'vulkan')",1
"('2011', 'vulkanausbruch')",1
"('meeresboden', 'vulkanausbruch')",1
"('kīlauea', 'vulkan')",1
"('vulkanausbrüche', 'wissen')",1
"('auslösen', 'vulkanausbrüche')",1
"('hawaiis', 'vulkan')",1
"('phase', 'vulkan')",1
"('schleudern', 'vulkan')",1
"('innerhalb', 'vulkan')",1
"('lauf', 'vulkan')",1
"('letztendlich', 'vulkanisch')",1
"('magmabewegung', 'vulkan')",1
"('erleichtern', 'vulkan')",1
"('erde', 'vulkan')",1
"('monat', 'vulkan')",1
"('aufwölbte', 'vulkan')",1
"('brechen', 'vulkan')",1
"('regenwetterbei', 'vulkan')",1
"('dampfexplosion', 'vulkan')",1
"('dampfexplosion', 'vulkanisch')",1
"('faszinierend', 'vulkan')",1
"('untersuchen', 'vulkan')",1
"('niederschlag', 'vulkanismus')",1
"('bestehen', 'vulkanismus')",1
"('verbunden', 'vulkangefahr')",1
"('vulkangefahr', 'warnen')",1
"('besteigen', 'vulkan')",1
"('chimborazo', 'vulkan')",1
"('mineralogie', 'vulkanologie')",1
"('ozeanographie', 'vulkanologie')",1
"('krater', 'vulkan')",1
"('bollywood-tänzer', 'vulkan')",1
"('schwarmbebe', 'vulkanisches')",1
"('gestein', 'vulkanisches')",1
"('tsunami', 'vulkanausbruchnach')",1
"('erdbeben', 'vulkanausbruchnach')",1
"('entfernt', 'vulkanausbruch')",1
"('vulkan', 'vulkanausbruch')",1
"('soputan', 'vulkan')",1
"('opfer', 'vulkanausbruch')",1
"('bekannt', 'vulkanausbruch')",1
"('vulkan', 'wanderer')",1
"('rinjani', 'vulkan')",1
"('schlamm', 'vulkan')",1
"('niedergehen', 'vulkan')",1
"('beben', 'vulkan')",1
"('ausbrechen', 'vulkan')",1
"('mensch', 'vulkanausbruch')",1
"('betreffen', 'vulkanausbruch')",1
"('feuervulkan', 'mitteilen')",1
"('ende', 'feuervulkan')",1
"('seismologie', 'vulkanologie')",1
"('guatemala', 'vulkanologie')",1
"('demnach', 'vulkan')",1
"('ausbrüche', 'feuervulkan')",1
"('feuervulkan', 'gehen')",1
"('18.', 'vulkan')",1
"('bezeichnen', 'vulkan')",1
"('unweit', 'vulkan')",1
"('brechen', 'vulkanausbruch')",1
"('schildvulkane', 'typisch')",1
"('lava', 'schildvulkane')",1
"('inselder', 'vulkan')",1
"('geben', 'vulkan')",1
"('aschewolke', 'vulkan')",1
"('betrieb', 'vulkanasch')",1
"('vulkanasch', 'öffnen')",1
"('drohender', 'vulkanausbruchder')",1
"('vulkan', 'vulkanausbruchder')",1
"('umkreis', 'vulkan')",1
"('erweitern', 'vulkan')",1
"('befürchten', 'vulkan-asch')",1
"('triebwerke', 'vulkan-asch')",1
"('drohend', 'vulkanausbruch')",1
"('indonesisch', 'vulkanausbruch')",1
"('abflugrout', 'vulkanasche-wolk')",1
"('erwarten', 'vulkanasche-wolk')",1
"('urlauber', 'vulkan')",1
"('gewaltig', 'vulkan-ausbruch')",1
"('kommen', 'vulkan-ausbruch')",1
"('rauchwolke', 'vulkan')",1
"('international', 'vulkan')",1
"('fest', 'vulkanausbruch')",1
"('genau', 'vulkanausbruch')",1
"('vulkan', 'überzogen')",1
"('regelrecht', 'vulkan')",1
"('vulkan', 'überwachen')",1
"('gegend', 'vulkan')",1
"('rumorend', 'vulkan')",1
"('landessprach', 'vulkan')",1
"('flug', 'vulkanasch')",1
"('triebwerke', 'vulkanasch')",1
"('vulkan', 'zweiter')",1
"('deuten', 'vulkanolog')",1
"('vulkanolog', 'zufolge')",1
"('passieren', 'vulkanforscher')",1
"('gede', 'vulkanforscher')",1
"('suantika', 'vulkanforscher1.100')",1
"('tote', 'vulkanforscher1.100')",1
"('bogen', 'vulkan')",1
"('verwerfungslinien', 'vulkan')",1
"('unruhig', 'vulkan')",1
"('schutz', 'vulkan')",1
"('behörde', 'vulkan')",1
"('auffordern', 'vulkan')",1
"('eruption', 'vulkanisch')",1
"('angst', 'vulkan')",1
"('mensch', 'vulkan')",1
"('sicherheit', 'vulkan')",1
"('aktivität', 'vulkan')",1
"('aufgezeichnen', 'vulkan')",1
"('leben', 'vulkan')",1
"('schlafend', 'supervulkan')",1
"('supervulkan', 'tun')",1
"('bohnhoff', 'vulkan')",1
"('lange', 'vulkan')",1
"('unterhalb', 'vulkan')",1
"('führen', 'vulkan')",1
