Word,Frequency
minen,2
trotzdem,2
vereinten,2
nationen,2
weniger,2
waggons,2
umgeladen,2
transport,2
anteil,2
direkt,2
meer,2
süden,2
bekämpft,2
bundeslandwirtschaftsminister,2
vielmehr,2
nahrungsmittel,2
ähnlich,2
westen,2
verloren,2
sagt,2
hungern,2
deshalb,2
bessere,2
bauern,2
besseren,2
hand,2
bald,2
statt,2
weizen,2
g7-gipfel,2
signal,2
natürlich,2
gar,2
bleiben,2
dürfte,2
gegeben,2
japanischen,2
morgen,2
zerstörten,2
genaue,2
ermittelt,2
erhöhten,2
donnerstag,2
starken,2
späten,2
stunden,2
präfekturen,2
frühen,2
donnerstagmorgen,2
entsprechenden,2
turbinengebäude,2
zwölf,2
pumpen,2
unregelmäßigkeiten,2
bord,2
medienberichten,2
berichtete,2
verletzten,2
mann,2
präfektur,2
gestorben,2
lagen,2
zahlreiche,2
krankenhäuser,2
gebracht,2
haushalten,2
strom,2
aus.das,2
tag,2
dreifachkatastrophe,2
asiatischen,2
inselreiches,2
ausgelösten,2
kernschmelzen,2
inselbewohnern,2
mitternacht,2
hohe,2
richtete,2
notfallstab,2
stark,2
sehen,2
fall,2
meteorologischen,2
verhältnisse,2
mittelgroß,2
marco,2
potsdamer,2
gfz,2
schweres,2
ereignis,2
betonte,2
erdplatte,2
schiebe,2
aufgehalten,2
verhakten,2
sammele,2
jahrhunderten,2
energie,2
entlade,2
unmittelbar,2
warnte,2
möglichen,2
weiteren,2
gigantische,2
aufgebäumt,2
niedergewalzt,2
dörfer,2
riesige,2
anbauflächen,2
versanken,2
wasser-,2
schlammmassen,2
riss,2
flut,2
super-gau,2
sinnbild,2
3/11,2
todesfälle,2
strahlung,2
zurückgeführt,2
bevölkerung,2
naturgewalten,2
geführt,2
starkes,2
atomkraftwerke,2
schwer,2
unterhalb,2
gelegen,2
schwere,2
atomkatastrophe,2
verursacht,2
verheerende,2
seebeben,2
unterwasservulkans,2
wetter,2
online,2
ganzen,2
luftdruckanstieg,2
explosion,2
garching,2
münchen,2
auswirkungen,2
luftdruck,2
angestiegen,2
verzeichnet,2
ostbayern,2
loher,2
eruption,2
gerät,2
paar,2
internet,2
knall,2
ausgelöst,2
amerikanisch-samoa,2
kleinere,2
flutwellen,2
samstag,2
hätten,2
zentimetern,2
asche,2
australien,2
ausgegeben,2
erklärt,2
wegen,2
zeigte,2
sicherheit,2
wassermann,2
entsteht,2
vulkane,2
vulkan,2
andauern,2
meist,2
daher,2
sorge,2
auslösen,2
theorie,2
aktiv,2
vulkanausbrüche,2
sommer,2
professor,2
dingwell,2
vulkans,2
beispielsweise,2
schwieriger,2
tausende,2
beantworten,2
ortschaft,2
orten,2
beschädigte,2
schulen,2
port-au-prince,2
rannten,2
panik,2
gaben,2
vorsichtig,2
nähe,2
schrieb,2
usaid,2
politisches,2
instabilität,2
wind,2
zusätzlich,2
juli,2
südöstlich,2
deren,2
vorläufig,2
bedeutet,2
insel,2
landes,2
reaktorkatastrophe,2
bleibt,2
atomkraft,2
energien,2
symbol,2
erstmals,2
sechs,2
zuvor,2
politischen,2
verändert,2
freitag,2
heftig,2
oft,2
groß,2
heinrich,2
frei,2
eigens,2
staatsoper,2
marcel,2
beyer,2
hosokawa,2
erdbeben.träume,2
hiroshima,2
nehmen,2
werk,2
entschleunigung,2
kleist,2
leute,2
große,2
verstehen,2
nimmt,2
verschiedene,2
spricht,2
bayerische,2
ministerpräsident,2
eindruck,2
begriff,2
flüchtlingstsunami,2
debatte,2
finde,2
umgekehrt,2
themen,2
arbeitet,2
kognitionsforscherin,2
abgespeichert,2
bestimmte,2
begriffe,2
frame,2
entmenschlicht,2
flächenverbrauch,2
öfter,2
bildmaterial,2
strömen,2
framing,2
unheimliche,2
schlagwörter,2
scheinprobleme,2
finden,2
bedrohung,2
populismus,2
frank,2
reden,2
kodiak,2
teilen,2
lediglich,2
notfall,2
rundschau-magazin,2
abo,2
hinzufügen,2
liberia,2
staaten,2
kamen,2
zweite,2
institut,2
ecuador,2
zuständigen,2
meldungen,2
"7,6",1
demnach,1
bundesstaaten,1
tsunami-warnbehörde,1
tsunami-wellen,1
vorher,1
küstenabschnitten,1
erreichen.ein,1
toter,1
manzanilloein,1
andrés,1
manuel,1
lópez,1
obrador,1
manzanillo,1
gespräch,1
gouverneur,1
sachschäden,1
aufgetreten.reporter,1
schwankenden,1
bürgermeisterin,1
claudia,1
sheinbaum,1
gemeldet,1
lokalen,1
u-bahn,1
notwendigen,1
checks,1
vorgenommen,1
züge,1
normal,1
verkehren,1
halbe,1
beendet,1
verließen,1
umgehend,1
dachten,1
wahr,1
37-jährige,1
